KeqingMoe/unicode_xid|0.0.1|MIT|Unicode XID
kesmeey/BloomierFilter|0.1.0|Apache-2.0|
kesmeey/fmt|0.1.9|Apache-2.0|simple printf utils
kesmeey/immut_BitVector|0.1.2|Apache-2.0|An efficient immutable bit vector data structure for compact and efficient storage and manipulation of boolean sequences, supporting bit operations, logical operations, slicing, concatenation and more, while maintaining immutability
kesmeey/immut_IntervalTree|0.1.0|Apache-2.0|Experimenting with implementing an immutable interval tree in Moonbit
kesmeey/IndexMap|0.1.9|Apache-2.0|Implementing the IndexMap Data Structure Using MoonBit
kesmeey/IndexSet|0.1.6|Apache-2.0|Implementing the IndexSet Data Structure Using MoonBit
kesmeey/IntervalTree|0.1.3|Apache-2.0|Implement IntervalTree using Moonbit
kesmeey/RoaringBitmap|0.1.0|Apache-2.0|
kesmeey/tools|0.1.9|Apache-2.0|A utility library similar to Hutool in Java.
kesmeey/unicodeUtil|0.2.3|Apache-2.0|unicodeUtil is a toolkit for handling Unicode code point attributes. It provides a variety of functions to test the attributes of Unicode code points.
Kilig/MATH|0.1.1|Apache-2.0|实现加减乘除
KingBes/raylib|0.0.3|MIT|raylib 跨平台游戏库
KingBes/webui|0.0.4|MIT|🚀 moon 绑 定 webui 库。
kinoamyfx/moon-axe-tools|0.0.1-SNAPSHOT|Apache-2.0|
kokic/i18n-ipsum|0.1.3|AGPL-3.0|Internationalized lorem ipsum
kokic/momoka|0.4.0|AGPL-3.0|Create a minimal MoonBit module
kokic/moonbit-chalk|0.6.0|MIT|Terminal string styling support for MoonBit.
kokic/prime|0.1.8|Apache-2.0|An efficient implementation of primality testing in MoonBit.
kokic/sexp-html|0.4.0|Apache-2.0|HTML's s-expression representation
kokic/tim|0.3.0|AGPL-3.0|The CLI tool for tinymark
kokic/tinymark|0.3.8|AGPL-3.0|The kernel of altsia markup language
kokic/YHWH|0.2.0|AGPL-3.0|A minimal MoonBit library for sequential base-35 tags with configurable generated length.
kujirahand/base64|0.1.1|Apache-2.0|Base64 encoding and decoding library
kujirahand/crc32|0.1.1|MIT|CRC32 checksum implementation
Lalenture/hello|0.1.0|Apache-2.0|
Lampese/biblatex|0.1.0|MIT|
Lampese/lomo|0.0.5|MIT|
Lampese/MCIL|0.1.1|MIT|C Intermediate Language Implemented with MoonBit
Lampese/mitest|0.1.1|Apache-2.0|
Lampese/moonbead|0.1.3|Apache-2.0|Minimal single-machine issue tracker for AI agents, backed by JSONL.
Lampese/moonbit-chalk|0.5.0|MIT|Terminal string styling support for MoonBit.
Lampese/mooncakes_protocol|0.1.0|Apache-2.0|Protocol library for accessing mooncakes.io content and package data
Lampese/moondata|0.2.8|Apache-2.0|
Lampese/moondata2|0.0.2|Apache-2.0|
LAOBIAO656/moonreplaykit|0.2.0|Apache-2.0|Deterministic state-machine replay, checkpoint validation and divergence diagnostics for MoonBit.
ledao/nanoid|0.2.1|Apache-2.0|A tiny, URL-friendly, unique string ID generator for MoonBit.
lenitain/hcl|0.1.3|MIT|HCL parser, formatter, and serialization library for MoonBit
lenitain/kdl|0.1.1|Apache-2.0|KDL document language parser, formatter, query engine, and schema validation library for MoonBit
leopeng1995/examine|0.1.0|Apache-2.0|
lepus-apps/lepus|0.1.8|Apache-2.0|A modern desktop application framework based on web technologies.
lepus-apps/webview|0.1.15|Apache-2.0|A modern desktop application framework based on web technologies.
li/hello|0.1.0|Apache-2.0|
LI7282/base16|0.1.0|Apache-2.0|Implemented Base16 (hexadecimal) encoding and decoding functionality
lijunchen/hello|0.1.0|Apache-2.0|
lijunchen/hello16|0.1.0||
lijunchen/hello18|0.1.35|MIT|test
lijunchen/hello19|0.1.2|Apache-2.0|
lijunchen/hello2|0.1.0|Apache-2.0|
lijunchen/hello23|0.1.2||
lijunchen/hello24|0.1.0||
lijunchen/mooncake|0.1.0||
lijunchen/test_esp32|0.1.9|Apache-2.0|
lijunchen/test_postadd|0.1.0|Apache-2.0|
lijunchen/test_postadd2|0.1.1|Apache-2.0|
lijunchen/unstable_io|0.1.3|Apache-2.0|Unstable IO package for MoonBit
littleotherut/digit-insert|0.1.1|Apache-2.0|Insert digit into number at the correct position
liuhuo23/clickhouse-driver|0.1.1|Apache-2.0|一个ClickHouse的驱动库
liuly0322/lru_cache|0.1.0|MIT|lru cache for MoonBit
liuly0322/tch_mbt|0.2.0|Apache-2.0|libtorch FFI bindings(WIP) for MoonBit
liushiman1222/AgriDroneSwarm|0.1.0|Apache-2.0|A MoonBit algorithm library for agricultural drone swarm coordination, path planning, control, and mission evaluation.
liuxinbo1984/example|0.1.8|Apache-2.0|test example
Ljh684/MoonParse|0.1.3|Apache-2.0|MoonBit 解析器组合子库 — 与生态中其他 combinator 不同：(1)内置完整 JSON 解析器（JsonValue 枚举+双向序列化）和 TOML 解析器，开箱即用；(2)支持二进制解析（u8-u64/LEB128/计数字符串），覆盖 Protobuf 等场景；(3)11 种格式化输出（ANSI/Syslog RFC5424/GELF/JSON/XML）；(4)行列号位置追踪+ErrorContext 累积错误上下文。零依赖
Ljw030710/find_max|0.1.0|Apache-2.0|find the max
LL124-Arch/stencil|0.1.0|Apache-2.0|A lightweight, high-performance Mustache-style template engine in MoonBit.
LL728/moonseal|0.1.0|Apache-2.0|MoonBit test adequacy and release quality gate toolkit.
llgllg/moontrustflow|0.1.0|Apache-2.0|A lightweight MoonBit Policy-as-Code toolkit for trusted flow governance, boundary rules, and explainable compliance reports.
locing112/hello|0.1.6|Apache-2.0|
loneoutpost/core-extra|0.0.6|Apache-2.0 OR MIT|experimental extras for `moonbit/core`.
lucifer1004/mooncake|0.1.0||
Luna-Flow/arithmetic|0.2.2|Apache-2.0|Arithmetic capability traits and checked analytic operations for LunaFlow numeric types, with default real-valued instances.
Luna-Flow/autodiff|0.2.0|Apache-2.0|Forward-mode automatic differentiation over Luna Flow algebraic and arithmetic structures.
Luna-Flow/calculus-numerical|0.3.1|MIT|A numerical calculus library, a part of LunaFlow.
Luna-Flow/floating|0.3.0|Apache-2.0|Arbitrary-precision binary, decimal, and ball arithmetic for MoonBit, with checked operations and explicit numeric semantics.
Luna-Flow/geometry3d|0.5.0|Apache-2.0|A small MoonBit 3D geometry foundation with core, view, frontend, TUI, Canvas, and GSAP SVG backend packages built on Luna-Flow/linear-algebra.
Luna-Flow/linear-algebra|0.4.1|Apache-2.0|Mutable and immutable matrix and vector libraries for MoonBit, with core linear algebra operations and decompositions.
Luna-Flow/luna-complex|0.2.0|MIT|A complex number library, a part of LunaFlow.
Luna-Flow/luna-generic|0.3.3|Apache-2.0|Algebraic traits and default numeric instances that define the generic foundation for LunaFlow math packages.
Luna-Flow/luna-poly|0.2.0|Apache-2.0|Immutable and mutable polynomial libraries for MoonBit with canonical dense, sparse, and context-aware representations.
Luna-Flow/luna-utils|0.1.1|MIT|A utils library, make operations more efficient and guarded by luna-generic.
Luna-Flow/mooncake-impact-factor|0.1.1|MIT|A MoonBit package impact-factor prototype for mooncakes.io.
Luna-Flow/quaternion|0.1.3|Apache-2.0|MoonBit Quaternion Library
Luna-Flow/stella|0.1.2|Apache-2.0|(WIP) A Moonbit Proof Assistant.
Luna-Flow/type_theory|0.2.0|Apache-2.0|A formal semantic substrate for Luna-Flow symbolic computation, with binding, substitution, rewriting, evaluation strategies, and lambda/type-theoretic cores.
luolingkan/find_min_num|0.1.0|Apache-2.0|
Lxxbv/glob|0.1.1|Apache-2.0|高性能、零依赖的通配符路径匹配与检索库，专为 MoonBit 语言设计并针对 Wasm / Native 双端进行了深度优化。
lyf597/hello|0.1.0|Apache-2.0|
Lyhdsba/moonforge|0.1.0|Apache-2.0|A MoonBit-native incremental task runner for small builds, codegen workflows, and local CI orchestration.
lynzrand/test|0.4.16|Apache-2.0|
Mairzzcllo/moonbit_sqlc_plugin|0.1.9|Apache-2.0|sqlc WASM plugin ? generate type-safe MoonBit database layer from SQL queries
MaoDingA/moonpost|0.2.1|Apache-2.0|Pure MoonBit toolkit for subtitles, timecode, creator cleanup, delivery checks, and post-production QC.
MarchLiu/jse|0.2.4|MIT|
maria/csv_parser|0.1.0|Apache-2.0|A robust RFC 4180 compliant CSV parser with support for custom delimiters, quoted fields, and serialization
maria/ini_parser|0.1.0|Apache-2.0|A complete INI file parser for MoonBit with support for sections, multiple data types, comments, and comprehensive error handling
maria/json_parser|0.1.1|Apache-2.0|Fast and compliant JSON parser and serializer for MoonBit supporting the full JSON specification with strict validation, unicode escapes, pretty printing, and detailed error reporting
maria/sensor_driver|0.1.0|Apache-2.0|Comprehensive motion sensor driver library with accelerometer, gyroscope, magnetometer support, sensor fusion algorithms (Complementary, Kalman, Madgwick), and gesture recognition for motion control applications
maria/toml_parser|0.1.0|Apache-2.0|A complete TOML (Tom's Obvious, Minimal Language) parser implementation in MoonBit with support for all basic types, arrays, tables, and nested structures.
mattn/postgres|0.10.4|MIT|A PostgreSQL client library for MoonBit using libpq.
megemini/millow|0.3.0|Apache-2.0|A zero-FFI, cross-platform image-processing library for MoonBit.
meguruli/ds|0.1.0|Apache-2.0|
Mepy/Laurus|0.2.2|MIT|
Metalymph/relay|0.5.1|MIT|Distributed message queue with V3 reliability
Metalymph/valkey|0.5.0|MIT|Native async Valkey/Redis client for MoonBit
Milky2018/aarch64_target|0.1.0|Apache-2.0|AArch64 ISA target for lowering MilkIR into MachV
Milky2018/diago|0.2.5|Apache-2.0|A diagram toolkit for MoonBit with Dagre, ELK, and Railway layout engines, rendering SVG, ASCII, and Unicode outputs.
Milky2018/gamepad|0.4.6|Apache-2.0|
Milky2018/guardch|0.1.0|Apache-2.0|
Milky2018/html|0.1.2|Apache-2.0|WHATWG HTML5 spec-compliant parser for MoonBit
Milky2018/isa_target|0.1.0|Apache-2.0|ISA lowering from MilkIR to MachV
Milky2018/machv|0.2.0|Apache-2.0|Reusable virtual-register machine IR
Milky2018/machv_emit|0.2.0|Apache-2.0|Reusable MachV machine-code emitter
Milky2018/machv_regalloc|0.2.0|Apache-2.0|MachV adapter for the reusable register allocator
Milky2018/mecs|0.1.0|Apache-2.0|A type-safe ECS library in MoonBit using extensible enums.
Milky2018/meshopt_mbt|0.1.1|Apache-2.0|MoonBit bindings for meshoptimizer
Milky2018/metis|0.1.1|Apache-2.0|MoonBit bindings to METIS
Milky2018/mgstudio|0.2.0|Apache-2.0|
Milky2018/milkir|0.1.0|Apache-2.0|Reusable Cranelift-like SSA intermediate representation
Milky2018/milkir_machv|0.2.0|Apache-2.0|MilkIR-to-MachV lowering
Milky2018/moon_accesskit|0.3.0|Apache-2.0|MoonBit port of Rust accesskit (common + consumer).
Milky2018/moonchor|0.18.0|Apache-2.0|Choreographic programming library for MoonBit.
Milky2018/moon_cosmic|0.3.3|Apache-2.0|MoonBit port of cosmic-text (text shaping, layout, and editor primitives) built on moon_swash.
Milky2018/moon_cpal|0.11.7|Apache-2.0|A MoonBit port (subset) of RustAudio/cpal.
Milky2018/moon_dagre|0.2.5|Apache-2.0|Dagre layout engine implemented in MoonBit
Milky2018/moon_elk|0.1.14|Apache-2.0|A MoonBit port of Eclipse Layout Kernel (ELK).
Milky2018/moonlight|0.1.0|Apache-2.0|
Milky2018/moonplant|0.3.1|Apache-2.0|A ascii diagram painting library for MoonBit.
Milky2018/moon_rapier|0.5.1|Apache-2.0|A Physics library in MoonBit.
Milky2018/moon_rodio|0.3.3|Apache-2.0|Native-only MoonBit port of Rust rodio with playback pipeline, source effects, and WAV/MP3/FLAC/Vorbis/MP4A decoding.
Milky2018/moon_skrifa|0.1.8|Apache-2.0|MoonBit port of Fontations skrifa (font parsing, metrics, color/bitmap glyph helpers).
Milky2018/moon_swash|0.1.10|Apache-2.0|
Milky2018/moon_taffy|0.5.2|Apache-2.0|MoonBit port of the Rust crate taffy (v0.5.x)
Milky2018/moon_wesl|0.1.2|Apache-2.0|A MoonBit WESL compiler extracted from mgstudio.
Milky2018/moon_wgsl|0.15.3|Apache-2.0|User-facing facade for WGSL preprocess and composer utilities aligned with naga_oil.
Milky2018/moon_wgsl_naga|0.15.3|Apache-2.0|Naga compatibility utilities for MoonBit WGSL.
Milky2018/moon_wgsl_naga_oil|0.15.3|Apache-2.0|naga-oil compatible preprocessing and composition for MoonBit WGSL.
Milky2018/moon_yazi|0.1.3|Apache-2.0|A small zlib/DEFLATE implementation in MoonBit (ported from yazi).
Milky2018/moon_zeno|0.1.3|Apache-2.0|A low level 2D rasterization library
Milky2018/mproc_examples|0.1.0|Apache-2.0|
Milky2018/mproc_gen|0.1.0|Apache-2.0|
Milky2018/options|0.1.2|Apache-2.0|Command line argument parser for MoonBit
Milky2018/pacman|0.1.0|Apache-2.0|Pacman game in MoonBit with Selene engine
Milky2018/pptz|0.7.0|Apache-2.0|PowerPoint Zero: a portable MoonBit PPTX generator driven by YAML deck and page sources.
Milky2018/pthread|0.1.0|Apache-2.0|Don't use it in production!
Milky2018/pug|0.1.1|Apache-2.0|A Pug template engine implementation in MoonBit.
Milky2018/regalloc|0.1.0|Apache-2.0|Target-independent register allocation algorithm
Milky2018/selene|0.35.0|Apache-2.0|ECS game engine in MoonBit
Milky2018/selene-canvas|0.20.1|Apache-2.0|Default backend for Selene game engine.
Milky2018/selene_editor|0.30.5|Apache-2.0|Browser-based scene editor for Selene
Milky2018/selene_editor_frontend|0.35.0|Apache-2.0|Browser frontend and preview runtime for Selene Editor
Milky2018/selene_editor_service|0.35.0|Apache-2.0|Native local daemon for Selene Editor
Milky2018/selene_editor_shared|0.35.0|Apache-2.0|Shared protocol and bridge types for Selene Editor
Milky2018/selene_raylib|0.35.0|Apache-2.0|Native raylib backend for Selene.
Milky2018/selene_tools|0.32.2|Apache-2.0|CLI tools for Selene workflows.
Milky2018/selene_webgpu|0.35.0|Apache-2.0|Default backend for Selene game engine.
Milky2018/slotmap|0.1.2|Apache-2.0|Stable-key map containers for MoonBit with slot reuse and self-invalidating secondary maps.
Milky2018/sqlparser|0.5.0|Apache-2.0|Extensible SQL Lexer and Parser in MoonBit
Milky2018/sysinfo|0.1.2|Apache-2.0|System metrics and process inspection library.
Milky2018/toolkit|0.1.4|Apache-2.0|Toolkit library for common use.
Milky2018/wasm_core|0.1.0|Apache-2.0|Reusable WebAssembly specification model for parsers, validators, and frontends
Milky2018/wasm_isa_lower|0.2.0|Apache-2.0|WebAssembly MilkIR dialect adapter for MachV lowering
Milky2018/wasm_milkir|0.1.0|Apache-2.0|WebAssembly dialect adapter for MilkIR extension operations
Milky2018/wasmoon|0.6.4|Apache-2.0|A slow and insecure runtime for WebAssembly
Milky2018/wasmoon_jit|0.1.0|Apache-2.0|Wasmoon-specific JIT integration and native runtime glue
Milky2018/wgpu_mbt|0.14.8|Apache-2.0|This repo contains a MoonBit port of the `wgpu-native` C API (WebGPU)
Milky2018/wgsl|0.15.3|Apache-2.0|Official WGSL frontend for MoonBit.
Milky2018/window|0.5.1|Apache-2.0|A MoonBit port of winit with a native macOS event loop and windowing backend.
Milky2018/x64_target|0.1.0|Apache-2.0|x64 ISA target for lowering MilkIR into MachV
Milky2018/xml|0.2.0|Apache-2.0|A fast XML parser for MoonBit, inspired by quick-xml
Milky2018/zstd|0.1.1|Apache-2.0|
MINGtoMING/bzip2|0.0.0|Apache-2.0 or MIT|libbz2 bindings for MoonBit
MINGtoMING/datetime|0.1.0|Apache-2.0|Parsing and stringifying datetime values in TOML format
MINGtoMING/simdstring|0.2.0|MIT|SIMD-accelerated string operations for Moonbit's native backend
misika727/sqrt|0.1.0|Apache-2.0|
Mitsuha11zz/MoonChartSVG|0.1.1|Apache-2.0|纯 MoonBit 实现的 SVG 图表生成库，支持柱状图、折线图、饼图、散点图、雷达图、面积图、堆叠柱状图、水平柱状图、环形图共9种图表类型，零依赖，Builder API 设计。
mizchi/actrun|0.30.1|Apache-2.0|MVP GitHub Actions-compatible push CI runner with bitflow lowering, native execution, and bit workspace materialization.
mizchi/admiral|0.1.0|MIT|Declarative CLI builder for MoonBit, inspired by gunshi
mizchi/anim3d|0.2.0|Apache-2.0|3D transform / animation / skeleton primitives for MoonBit: Transform hierarchies, keyframed animations, skeletal rigs and skinning weights. Built on mizchi/geom and mizchi/mesh3d.
mizchi/ast_printer|0.2.4|Apache-2.0|A pretty printer for MoonBit AST - converts parsed AST back to source code
mizchi/astra|0.23.1|MIT|Mountable Mars middleware for static site generation
mizchi/atlas|0.2.0|Apache-2.0|Asset management for MoonBit: image repositories, atlas allocation, source-image bindings, codec wrappers, and a fetcher abstraction (extracted from kagura)
mizchi/audio|0.1.1|Apache-2.0|audio encoder for wav/ogg
mizchi/bit|0.42.1|Apache-2.0|Pure MoonBit Git implementation
mizchi/bitflow|0.4.1|Apache-2.0|Workflow engine core with Starlark-subset parser, DAG execution, and cache planning primitives.
mizchi/blas|0.1.2|MIT|BLAS bindings for MoonBit (Accelerate/OpenBLAS)
mizchi/brotli|0.2.0|Apache-2.0|Brotli compression and decompression library for MoonBit
mizchi/canvas|0.9.0|Apache-2.0|Pure-MoonBit headless 2D canvas rasterizer with PNG output.
mizchi/cbor|0.1.1|MIT|CBOR (RFC 8949) implementation for MoonBit - Pure and FFI versions
mizchi/cloudflare|0.1.9|MIT|MoonBit bindings for Cloudflare Workers APIs (KV, D1, R2, Durable Objects, etc.)
mizchi/codegen|0.2.3|MIT|Generic code generation library with abstract IR
mizchi/converge|0.1.9|Apache-2.0|CRDT-based local-first sync engine inspired by EG-Walker
mizchi/crater|0.18.0|Apache-2.0|CSS Layout Engine that implements Box/Flex/Grid
mizchi/crater-aomx|0.18.0|Apache-2.0|AOM-derived extraction, grounding, and diff helpers for crater
mizchi/crater-browser|0.18.0|Apache-2.0|Browser engine for crater CSS layout engine
mizchi/crater-browser-contract|0.17.1|Apache-2.0|Shared browser integration helpers for crater shell and jsbidi
mizchi/crater-browser-helpers|0.18.0|Apache-2.0|Shared browser integration helpers for crater shell and jsbidi
mizchi/crater-browser-http|0.18.0|Apache-2.0|HTTP, cache, cookie, and request sandbox helpers for crater browser
mizchi/crater-browser-http-sqlite|0.17.1|Apache-2.0|Optional SQLite-backed cache backend for crater-browser-http
mizchi/crater-browser-native|0.18.0|Apache-2.0|Native V8 host adapter for crater browser runtime
mizchi/crater-browser-runtime|0.18.0|Apache-2.0|Shared browser JS runtime contract and DOM serializer for crater
mizchi/crater-core|0.18.0|Apache-2.0|Layout output types (Layout, LayoutResult, LayoutContext, MeasureFunc, ...) and Node tree for crater. Depends on mizchi/css for value types.
mizchi/crater-css|0.17.1|Apache-2.0|CSS parser, selector, cascade, and computed style engine for crater
mizchi/crater-dom|0.18.0|Apache-2.0|DOM, HTML, AOM, and scheduling packages for crater
mizchi/crater-html-assets|0.18.0|Apache-2.0|Lightweight HTML asset discovery helpers for crater
mizchi/crater-js|0.18.0|Apache-2.0|JavaScript bindings and compatibility facade for crater
mizchi/crater-layout|0.18.0|Apache-2.0|Layout kernel for crater CSS layout engine
mizchi/crater-network|0.18.0|Apache-2.0|WebDriver BiDi synthetic network state and byte/query encoding helpers for crater adapters
mizchi/crater-painter|0.18.0|Apache-2.0|Paint tree, image output, and SVG packages for crater
mizchi/crater-renderer|0.18.0|Apache-2.0|Renderer and VRT packages for crater
mizchi/crater-terminal-image-cache|0.18.0|Apache-2.0|Terminal image cache entry format and raster normalization helpers for crater
mizchi/crater-terminal-protocol|0.18.0|Apache-2.0|Terminal graphics protocol encoders for crater
mizchi/crater-wasm|0.18.0|Apache-2.0|Wasm bindings and WIT-facing facade for crater
mizchi/crater-webdriver-bidi|0.18.0|Apache-2.0|WebDriver BiDi adapter module for crater browser integration
mizchi/crater-webvitals|0.18.0|Apache-2.0|Web Vitals metrics helpers for crater
mizchi/crdt_db|0.1.1|Apache-2.0|EG-Walker inspired Local-First DB Sync Engine
mizchi/css|0.7.3|Apache-2.0|Standalone CSS parser, selector, cascade and computed-style engine for MoonBit
mizchi/cst|0.1.7|Apache-2.0|Concrete Syntax Tree library with Red-Green Tree pattern
mizchi/differencial_ecs|0.1.1|MIT|[DEPRECATED] Renamed to mizchi/differentiable_ecs. Use mizchi/differentiable_ecs instead.
mizchi/differentiable_ecs|0.2.1|MIT|Game-agnostic parameter optimizer using CMA-ES for balance tuning (experimental)
mizchi/discord|0.1.2|Apache-2.0|Discord REST API client for Cloudflare-style bots written in MoonBit
mizchi/experimental_crypto|0.0.2|Apache-2.0|EXPERIMENTAL — pure-MoonBit cryptography / PKI / JOSE building blocks. Educational reference, not production-grade. No warranty.
mizchi/flaker|0.3.1|MIT|flaker core computation engine
mizchi/flatbuffers|0.1.3|Apache-2.0|
mizchi/font|0.7.3|Apache-2.0|TrueType/OTF(CFF)/WOFF/WOFF2 font parser for MoonBit
mizchi/fswatch|0.2.1|Apache-2.0|Cross-platform filesystem watcher for MoonBit: FSEvents on macOS, inotify on Linux, polling fallback elsewhere.
mizchi/geom|0.2.0|Apache-2.0|Geometry / spatial math primitives for 2D + 3D games: Vec2 / Vec3 / Vec4, Mat4, Quaternion, 2D Path and Camera2D. Zero dependencies (only moonbitlang/core).
mizchi/gfx|0.1.0|Apache-2.0|Backend-agnostic GPU command buffer and driver contracts (extracted from kagura)
mizchi/git|0.2.0|Apache-2.0|Pure MoonBit Git implementation
mizchi/github|0.1.2|MIT|GitHub REST API client for MoonBit
mizchi/glfw|0.2.2|Apache-2.0|GLFW MoonBit bindings (native FFI + C stub)
mizchi/image|0.4.2|Apache-2.0|Image codec primitives for MoonBit with PNG/BMP/JPEG decode+encode, GIF/WebP/ICO/AVIF encode, and resize.
mizchi/jq|0.2.2|Apache-2.0|A jq clone implemented in MoonBit
mizchi/js|0.12.1|MIT|js bindings for builtins/web/node/deno/bun (browser APIs split to mizchi/js_browser)
mizchi/js_browser|0.12.1|MIT|browser-specific js bindings (DOM, canvas, indexeddb, ...)
mizchi/js_bun|0.12.1|MIT|bun-specific js bindings
mizchi/js_deno|0.12.1|MIT|deno-specific js bindings
mizchi/js_io|0.1.1|MIT|
mizchi/json|0.4.0|MIT|simple json parser
mizchi/jsonschema|0.8.0|MIT|JSON Schema validator and code generator for MoonBit
mizchi/js_regexp|0.0.4|MIT|JS RegExp binding
mizchi/js_webextensions|0.12.1|MIT|WebExtensions / chrome.* / browser.* API bindings
mizchi/kagura|0.4.0|Apache-2.0|2D-first game engine for MoonBit inspired by Ebiten
mizchi/kagura_core|0.2.0|Apache-2.0|Core math, camera, input, mesh, animation, and transform contracts for Kagura
mizchi/kagura_engine|0.2.0|Apache-2.0|Rendering, runtime, platform, asset, audio, and glTF infrastructure for Kagura
mizchi/kagura_game|0.2.0|Apache-2.0|Gameplay, scene, and game-specific helpers for Kagura
mizchi/kagura_js_runtime|0.2.0|Apache-2.0|JS-only WebGPU runtime helpers for Kagura
mizchi/kagura_physics|0.1.0|Apache-2.0|Reusable 2D/3D physics, collision, and pathfinding helpers for Kagura
mizchi/layout|0.2.0|Apache-2.0|Pure layout computation kernel: alignment, justify, clamp, axis utilities
mizchi/lib|0.1.2|Apache-2.0|
mizchi/libgit2|0.1.0|MIT|MoonBit bindings for libgit2 - Git operations from MoonBit
mizchi/libjit|0.1.1|Apache-2.0|Minimal JIT code buffer and ARM64 encoders for MoonBit
mizchi/llm|0.3.1|MIT|Pure MoonBit LLM client library
mizchi/lsp|0.1.2|Apache-2.0|LSP (Language Server Protocol) implementation for MoonBit
mizchi/luna|0.23.1|MIT|Fine-grained reactive UI library for Moonbit/JS
mizchi/luna_components|0.23.1|MIT|Headless + styled UI components (WAI-ARIA APG patterns) for Luna UI
mizchi/markdown|0.6.2|MIT|Incremental Markdown parser and compiler
mizchi/mars|0.3.11|MIT|Hono-inspired MoonBit web framework with trie routing, middleware, SSE, and mizchi/x HTTP backend for native and Node.js
mizchi/mbt_rs|0.3.0|MIT|
mizchi/mbts|0.0.3|MIT|well-typed mbt(i) to d.ts converter and utils
mizchi/mesh3d|0.2.0|Apache-2.0|Mesh / vertex-format primitives for 3D rendering (extracted from kagura)
mizchi/mnemo|0.2.2|MIT|Hermes-compatible memory / skills / session / prompt layer for AI agents (MoonBit native + JS)
mizchi/moomaid|0.1.3|Apache-2.0|Mermaid diagram renderer for MoonBit (ASCII and SVG output)
mizchi/moon_component|0.5.2|Apache-2.0|
mizchi/moon-install|0.1.1|Apache-2.0|MoonBit CLI installer
mizchi/moonix|0.2.0|MIT|[EXPERIMENTAL] Virtual POSIX layer for MoonBit - in-memory filesystem, process emulation, and git-backed versioning for WASM
mizchi/moonlight|0.1.2|MIT|Lightweight SVG editor by mizchi/luna, like Excalidraw
mizchi/mwac|0.2.1|Apache-2.0|WAC (WebAssembly Compositions) composer for the Component Model
mizchi/nn|0.1.3|Apache-2.0|Neural network training library for MoonBit
mizchi/nom|0.1.3|Apache-2.0|Nom-like parser combinators for MoonBit.
mizchi/npm_typed|0.1.15|MIT|Typed npm library bindings(40+) for js backend
mizchi/numbt|0.2.2|Apache-2.0|NumPy-style numerical computing library for MoonBit
mizchi/oci_wasm|0.5.0|Apache-2.0|WebAssembly package registry client
mizchi/parquet|0.2.1|Apache-2.0|Parquet reader/writer for MoonBit.
mizchi/pathfind|0.2.0|Apache-2.0|A* / grid pathfinding helpers on top of mizchi/terrain grids (extracted from kagura)
mizchi/physics|0.2.0|Apache-2.0|Reusable 2D/3D physics and collision helpers for MoonBit (extracted from kagura)
mizchi/pixelmatch|0.6.1|Apache-2.0|Fast pixel-level image comparison library for MoonBit/WASM
mizchi/pkl|0.2.7|Apache-2.0|Pure MoonBit parser, interpreter, and typechecker experiments for Apple's Pkl language.
mizchi/playwright|0.3.7|Apache-2.0|Playwright-compatible API built on WebDriver BiDi
mizchi/process_pool|0.1.3|MIT|
mizchi/protocol|0.0.5|MIT|
mizchi/renderer2d|0.2.0|Apache-2.0|Comprehensive 2D rendering toolkit: batched-quad RenderFrame, atlas quad geometry, color helpers, debug overlay/profiler, color-matrix transforms.
mizchi/ripple|0.1.4|MIT|Incremental computation library for MoonBit - changes ripple through the dependency graph
mizchi/rlm|0.1.0|MIT|
mizchi/rlm_moonbit|0.1.0|MIT|
mizchi/s3|0.1.0|Apache-2.0|S3-compatible client for MoonBit
mizchi/sandbox|0.1.1|Apache-2.0|In-memory sandbox primitives for MoonBit - virtual filesystem, POSIX emulation, shell
mizchi/semver|0.1.1|Apache-2.0|Semantic Versioning (SemVer 2.0.0) parser and comparator for MoonBit.
mizchi/signals|0.6.4|MIT|Fine-grained reactive signals for MoonBit (alien-signals inspired)
mizchi/simd|0.5.0|MIT|SIMD primitives for MoonBit across wasm / wasm-gc / native / js — @simdcore (faster moonbitlang/core equivalents), @simd_buffer, @simdcodec (base64), @simdhash (SHA-256/512/1, MD5 + multi-buffer), @simdimage, @simdjson.
mizchi/similarity|0.2.1|Apache-2.0|AST similarity caliculator by APTED / Tree Edit Distance
mizchi/sol|0.23.1|MIT|Thin Mars wrapper for file-based routing, SSR, and asset loading
mizchi/sol_adapter_cloudflare|0.23.1|MIT|Cloudflare adapter utilities for Sol
mizchi/sol_adapter_node|0.23.1|MIT|Node.js adapter utilities for Sol
mizchi/sqlc_gen_moonbit|0.1.2|Apache-2.0|sqlc plugin for MoonBit
mizchi/sqlite|0.3.1|MIT|libsqlite3 bindings for MoonBit
mizchi/starlint|0.10.1|Apache-2.0|Opinionated moonbit linter
mizchi/svg|0.2.1|Apache-2.0|Standalone SVG scene graph and renderer
mizchi/syntree|0.2.3|MIT|Incremental syntax tree and highlighting toolkit for MoonBit
mizchi/tempfile|0.1.2|Apache-2.0|Temporary file and directory management for MoonBit
mizchi/terrain|0.1.1|Apache-2.0|117 procedural dungeon/terrain generation algorithms
mizchi/text|0.2.0|Apache-2.0|Text rendering helpers (glyph cache, batch builder, font engine) on top of mizchi/gfx and mizchi/font, extracted from kagura
mizchi/threads|0.1.2|Apache-2.0|Experimental threads
